,sectors_list,symbols_list
6342,Real Estate,UMH
6343,Real Estate,UNIT
6344,Real Estate,URW.AS
6345,Real Estate,VASTB.BR
6346,Real Estate,VASTN.AS
6347,Real Estate,VER
6348,Real Estate,VGP.BR
6349,Real Estate,VICI
6350,Real Estate,VNO
6351,Real Estate,VTR
6352,Real Estate,WDP.BR
6353,Real Estate,WEB.BR
6354,Real Estate,WEHB.BR
6355,Real Estate,WELL
6356,Real Estate,WFC.TO
6357,Real Estate,WHA.AS
6358,Real Estate,WHLRP
6359,Real Estate,WHLR
6360,Real Estate,WMC
6361,Real Estate,WPC
6362,Real Estate,WPG
6363,Real Estate,WRE
6364,Real Estate,WRI
6365,Real Estate,WSR
6366,Real Estate,WY
6367,Real Estate,XAN
6368,Real Estate,XHR
6369,Real Estate,XIN
6370,Real Estate,XIOR.BR
6371,Real Estate,YRIV
6372,Technology,2CRSI.PA
6373,Technology,AAOI
6374,Technology,AAPL
6375,Technology,ABB
6376,Technology,ABT.TO
6377,Technology,ACIA
6378,Technology,ACIW
6379,Technology,ACLS
6380,Technology,ACMR
6381,Technology,ACN
6382,Technology,ADBE
6383,Technology,ADI
6384,Technology,ADSK
6385,Technology,ADTN
6386,Technology,ADYEN.AS
6387,Technology,AEHR
6388,Technology,AEYE
6389,Technology,AEY
6390,Technology,AGMH
6391,Technology,AGYS
6392,Technology,AIRG
6393,Technology,AJX.TO
6394,Technology,AKA.PA
6395,Technology,AKAM
6396,Technology,AKOM.PA
6397,Technology,AKTS
6398,Technology,ALANV.PA
6399,Technology,ALARF.PA
6400,Technology,ALAVY.PA
6401,Technology,ALBFR.PA
6402,Technology,ALCOF.PA
6403,Technology,ALDRV.PA
6404,Technology,ALESK.PA
6405,Technology,ALEZV.PA
6406,Technology,ALGTR.PA
6407,Technology,ALHIT.PA
6408,Technology,ALHSW.PA
6409,Technology,ALHVS.PA
6410,Technology,ALIMR.PA
6411,Technology,ALKAL.PA
6412,Technology,ALKLK.PA
6413,Technology,ALLIX.PA
6414,Technology,ALLOG.PA
6415,Technology,ALM.PA
6416,Technology,ALMIC.PA
6417,Technology,ALMII.PA
6418,Technology,ALNN6.PA
6419,Technology,ALNSE.PA
6420,Technology,ALODI.PA
6421,Technology,ALORD.PA
6422,Technology,ALOT
6423,Technology,ALOXA.PA
6424,Technology,ALPRO.PA
6425,Technology,ALRM
6426,Technology,ALROC.PA
6427,Technology,ALS30.PA
6428,Technology,ALSIM.PA
6429,Technology,ALSTW.PA
6430,Technology,ALTEV.PA
6431,Technology,ALTRO.PA
6432,Technology,ALTR
6433,Technology,ALTTI.PA
6434,Technology,ALTVO.PA
6435,Technology,ALTXC.PA
6436,Technology,ALUMS.PA
6437,Technology,ALVGO.PA
6438,Technology,ALVIV.PA
6439,Technology,ALWEC.PA
6440,Technology,ALWED.PA
6441,Technology,ALYA
6442,Technology,AMAT
6443,Technology,AMBA
6444,Technology,AMBR
6445,Technology,AMD
6446,Technology,AMKR
6447,Technology,AMOT
6448,Technology,AMRH
6449,Technology,AMSWA
6450,Technology,ANET
6451,Technology,ANSS
6452,Technology,ANY
6453,Technology,AOSL
6454,Technology,APH
6455,Technology,APPF
6456,Technology,APPN
6457,Technology,APPS
6458,Technology,AQ
6459,Technology,ARRS
6460,Technology,ARTO.PA
6461,Technology,ARW
6462,Technology,ASM.AS
6463,Technology,ASML.AS
6464,Technology,ASML
6465,Technology,ASUR
6466,Technology,ASYS
6467,Technology,ATE.PA
6468,Technology,ATEME.PA
6469,Technology,ATEN
6470,Technology,ATHN
6471,Technology,ATO.PA
6472,Technology,ATOM
6473,Technology,AUB.PA
6474,Technology,AUDC
6475,Technology,AVCT
6476,Technology,AVGOP
6477,Technology,AVGO
6478,Technology,AVLR
6479,Technology,AVNW
6480,Technology,AVT.PA
6481,Technology,AVT
6482,Technology,AVX
6483,Technology,AVYA
6484,Technology,AWOX.PA
6485,Technology,AWRE
6486,Technology,AWSM
6487,Technology,AXTI
6488,Technology,AXW.PA
6489,Technology,AYX
6490,Technology,AZPN
6491,Technology,BAND
6492,Technology,BAR.BR
6493,Technology,BB.TO
6494,Technology,BBOX
6495,Technology,BCOV
6496,Technology,BDR
6497,Technology,BELFA
6498,Technology,BELFB
6499,Technology,BESI.AS
6500,Technology,BGC
6501,Technology,BHE
6502,Technology,BIG.PA
6503,Technology,BILL
6504,Technology,BKI
6505,Technology,BKTI
6506,Technology,BLIN
6507,Technology,BLKB
6508,Technology,BL
6509,Technology,BNFT
6510,Technology,BNSO
6511,Technology,BOXL
6512,Technology,BOX
6513,Technology,BRKS
6514,Technology,BRQS
6515,Technology,BR
6516,Technology,BSQR
6517,Technology,BVSN
6518,Technology,BW
6519,Technology,BYL.TO
6520,Technology,CACI
6521,Technology,CAJ
6522,Technology,CALD
6523,Technology,CALX
6524,Technology,CAMP
6525,Technology,CAMT
6526,Technology,CAN
6527,Technology,CAP.PA
6528,Technology,CARB
6529,Technology,CAS.PA
6530,Technology,CASA
6531,Technology,CAVM
6532,Technology,CA
6533,Technology,CCMP
6534,Technology,CCRC
6535,Technology,CCUR
6536,Technology,CDAY
6537,Technology,CDK
6538,Technology,CDNS
6539,Technology,CDW
6540,Technology,CEVA
6541,Technology,CGNX
6542,Technology,CHKP
6543,Technology,CIB.PA
6544,Technology,CIEN
6545,Technology,CIH
6546,Technology,CISN
6547,Technology,CLA.PA
6548,Technology,CLDR
6549,Technology,CLFD
6550,Technology,CLGX
6551,Technology,CLPS
6552,Technology,CLRO
6553,Technology,CLS.TO
6554,Technology,CLSK
6555,Technology,CLS
6556,Technology,CMBM
6557,Technology,CMCM
6558,Technology,CMG.TO
6559,Technology,CMTL
6560,Technology,CNDT
6561,Technology,CNXN
6562,Technology,COGEC.PA
6563,Technology,COH.PA
6564,Technology,COHR
6565,Technology,COHU
6566,Technology,COMM
6567,Technology,COUP
6568,Technology,CPAH
6569,Technology,CPSH
6570,Technology,CRAY
6571,Technology,CRCM
6572,Technology,CREE
6573,Technology,CREX
6574,Technology,CRM
6575,Technology,CRNC
6576,Technology,CRNT
6577,Technology,CRTO
6578,Technology,CRUS
6579,Technology,CRWD
6580,Technology,CSCO
6581,Technology,CSGS
6582,Technology,CSIQ
6583,Technology,CSOD
6584,Technology,CSPI
6585,Technology,CSRA
6586,Technology,CSU.TO
6587,Technology,CTAC.AS
6588,Technology,CTEK
6589,Technology,CTG
6590,Technology,CTK
6591,Technology,CTRL
6592,Technology,CTSH
6593,Technology,CTS
6594,Technology,CTXS
6595,Technology,CVLT
6596,Technology,CYBE
6597,Technology,CYBR
6598,Technology,CYOU
6599,Technology,CYRN
6600,Technology,CY
6601,Technology,DAIO
6602,Technology,DAKT
6603,Technology,DATA
6604,Technology,DAVA
6605,Technology,DBD
6606,Technology,DBO.TO
6607,Technology,DBX
6608,Technology,DCAR
6609,Technology,DDD
6610,Technology,DDOG
6611,Technology,DELL
6612,Technology,DGB.AS
6613,Technology,DGII
6614,Technology,DIG.PA
6615,Technology,DIOD
6616,Technology,DLT.PA
6617,Technology,DMRC
6618,Technology,DOCU
6619,Technology,DOMO
6620,Technology,DOX
6621,Technology,DQ
6622,Technology,DSG.TO
6623,Technology,DSGX
6624,Technology,DSPG
6625,Technology,DST
6626,Technology,DSY.PA
6627,Technology,DTRM
6628,Technology,DTSS
6629,Technology,DT
6630,Technology,DUOT
6631,Technology,DVT.PA
6632,Technology,DWCH
6633,Technology,DXC
6634,Technology,DYSL
6635,Technology,DZSI
6636,Technology,EAS2P.AS
6637,Technology,EBIX
6638,Technology,EB
6639,Technology,ECOM
6640,Technology,ECONB.BR
6641,Technology,EDGW
6642,Technology,EEFT
6643,Technology,EFII
6644,Technology,EGAN
6645,Technology,EGHT
6646,Technology,EGOV
6647,Technology,EIGI
6648,Technology,EKI.PA
6649,Technology,ELLI
6650,Technology,ELON
6651,Technology,ELSE
6652,Technology,ELTK
6653,Technology,EMAN
6654,Technology,EMKR
6655,Technology,ENGH.TO
6656,Technology,ENPH
6657,Technology,ENTG
6658,Technology,ENV
6659,Technology,EOS.PA
6660,Technology,EPAM
6661,Technology,EPAY
6662,Technology,ERIC
6663,Technology,ESE
6664,Technology,ESI.PA
6665,Technology,ESIO
6666,Technology,ESTC
6667,Technology,ET.TO
6668,Technology,ETL.PA
6669,Technology,EVBG
6670,Technology,EVOL
6671,Technology,EVOP
6672,Technology,EVS.BR
6673,Technology,EVSI
6674,Technology,EVTC
6675,Technology,EXF.TO
6676,Technology,EXFO
6677,Technology,EXLS
6678,Technology,EXTR
6679,Technology,FARO
6680,Technology,FEIM
6681,Technology,FEYE
6682,Technology,FFIV
6683,Technology,FICO
6684,Technology,FISV
6685,Technology,FIS
6686,Technology,FIT
6687,Technology,FIVN
6688,Technology,FLEX
6689,Technology,FLIR
6690,Technology,FLT
6691,Technology,FNJN
6692,Technology,FNSR
6693,Technology,FN
6694,Technology,FORM
6695,Technology,FORTY
6696,Technology,FOUR
6697,Technology,FPG.PA
6698,Technology,FSCT
6699,Technology,FSLR
6700,Technology,FSLY
6701,Technology,FTFT
6702,Technology,FTNT
6703,Technology,FTNW
6704,Technology,FTV
6705,Technology,GDDY
6706,Technology,GDI
6707,Technology,GDS
6708,Technology,GECP.PA
6709,Technology,GENX.PA
6710,Technology,GIB
6711,Technology,GID.PA
6712,Technology,GILT
6713,Technology,GLINT.LS
6714,Technology,GLOB
6715,Technology,GLOG.BR
6716,Technology,GLW
6717,Technology,GNSS
6718,Technology,GOE.PA
6719,Technology,GPRO
6720,Technology,GRMN
6721,Technology,GRPN
6722,Technology,GSB
6723,Technology,GSIT
6724,Technology,GSKY
6725,Technology,GSUM
6726,Technology,GTYH
6727,Technology,GUI.PA
6728,Technology,GVP
6729,Technology,GWRE
6730,Technology,G
6731,Technology,HBB
6732,Technology,HCKT
6733,Technology,HDP
6734,Technology,HEAR
6735,Technology,HF.PA
6736,Technology,HIMX
6737,Technology,HIPAY.PA
6738,Technology,HIVE
6739,Technology,HLIT
6740,Technology,HMI
6741,Technology,HMNY
6742,Technology,HPE
6743,Technology,HPJ
6744,Technology,HPQ
6745,Technology,HUBS
6746,Technology,IBM
6747,Technology,ICHR
6748,Technology,ICT.AS
6749,Technology,IDEX
6750,Technology,IDN
6751,Technology,IDSY
6752,Technology,IDTI
6753,Technology,IEC
6754,Technology,IGE.PA
6755,Technology,IIIV
6756,Technology,IIVI
6757,Technology,IMI
6758,Technology,IMMR
6759,Technology,IMOS
6760,Technology,IMP.TO
6761,Technology,IMPV
6762,Technology,IMXI
6763,Technology,INAP
6764,Technology,INF.PA
6765,Technology,INFN
6766,Technology,ING.PA
6767,Technology,INN.PA
6768,Technology,INOD
6769,Technology,INPX
6770,Technology,INSG
6771,Technology,INST
6772,Technology,INS
6773,Technology,INTC
6774,Technology,INTT
6775,Technology,INTU
6776,Technology,INVE
6777,Technology,INXN
6778,Technology,IOTS
6779,Technology,IPGP
6780,Technology,IPHI
6781,Technology,IRBT
6782,Technology,ISDR
6783,Technology,ISNS
6784,Technology,ITE.PA
6785,Technology,ITI
6786,Technology,ITL.PA
6787,Technology,ITRI
6788,Technology,ITRN
6789,Technology,IT
6790,Technology,JBL
6791,Technology,JCOM
6792,Technology,JCS
6793,Technology,JFU
6794,Technology,JG
6795,Technology,JKHY
6796,Technology,JKS
6797,Technology,JNPR
6798,Technology,JTPY
6799,Technology,JXR.PA
6800,Technology,KC
6801,Technology,KEM
6802,Technology,KEY.PA
6803,Technology,KEYS
6804,Technology,KEYW.BR
6805,Technology,KEYW
6806,Technology,KLAC
6807,Technology,KLIC
6808,Technology,KN
6809,Technology,KOPN
6810,Technology,KOSS
6811,Technology,KTCC
6812,Technology,KVHI
6813,Technology,KXS.TO
6814,Technology,LACR.PA
6815,Technology,LASR
6816,Technology,LBCC
6817,Technology,LDOS
6818,Technology,LEDS
6819,Technology,LFUS
6820,Technology,LGL
6821,Technology,LIN.PA
6822,Technology,LINK
6823,Technology,LITE
6824,Technology,LLNW
6825,Technology,LOGI
6826,Technology,LOGM
6827,Technology,LORL
6828,Technology,LPL
6829,Technology,LPSN
6830,Technology,LPTH
6831,Technology,LRCX
6832,Technology,LSCC
6833,Technology,LSS.PA
6834,Technology,LTRX
6835,Technology,LUNA
6836,Technology,LYFT
6837,Technology,LYTS
6838,Technology,MAMS
6839,Technology,MANH
6840,Technology,MANT
6841,Technology,MATR
6842,Technology,MAXR
6843,Technology,MB
6844,Technology,MCHP
6845,Technology,MDB
6846,Technology,MDLA
6847,Technology,MDSO
6848,Technology,MEI
6849,Technology,MELE.BR
6850,Technology,MEMS.PA
6851,Technology,MGIC
6852,Technology,MICT
6853,Technology,MIME
6854,Technology,MINDP
6855,Technology,MIND
6856,Technology,MITK
6857,Technology,MITL
6858,Technology,MJCO
6859,Technology,MKSI
6860,Technology,MLAB
6861,Technology,MLARI.PA
6862,Technology,MLCEC.PA
6863,Technology,MLCHE.PA
6864,Technology,MLCNT.PA
6865,Technology,MLIDS.PA
6866,Technology,MLMAD.PA
6867,Technology,MLMGL.PA
6868,Technology,MLNOV.PA
6869,Technology,MLNX
6870,Technology,MLPAC.PA
6871,Technology,MNDO
6872,Technology,MOBL
6873,Technology,MODN
6874,Technology,MOGO.TO
6875,Technology,MOGO
6876,Technology,MOSY
6877,Technology,MPWR
6878,Technology,MRAM
6879,Technology,MRIN
6880,Technology,MRVL
6881,Technology,MSCC
6882,Technology,MSFT
6883,Technology,MSI
6884,Technology,MSN
6885,Technology,MSTR
6886,Technology,MTC
6887,Technology,MTLS
6888,Technology,MTSC
6889,Technology,MTSI
6890,Technology,MUN.PA
6891,Technology,MU
6892,Technology,MVIS
6893,Technology,MWK
6894,Technology,MXIM
6895,Technology,MXL
6896,Technology,MXWL
6897,Technology,MX
6898,Technology,MYSZ
6899,Technology,NATI
6900,Technology,NBA.LS
6901,Technology,NCR
6902,Technology,NEDAP.AS
6903,Technology,NEDSE.AS
6904,Technology,NEON
6905,Technology,NETE
6906,Technology,NET
6907,Technology,NEWAY.AS
6908,Technology,NEWR
6909,Technology,NICE
6910,Technology,NLOK
6911,Technology,NLST
6912,Technology,NNDM
6913,Technology,NOKIA.PA
6914,Technology,NOVA
6915,Technology,NOVI.AS
6916,Technology,NOVT
6917,Technology,NOW
6918,Technology,NPTN
6919,Technology,NRO.PA
6920,Technology,NSIT
6921,Technology,NSYS
6922,Technology,NTAP
6923,Technology,NTCT
6924,Technology,NTG.PA
6925,Technology,NTGR
6926,Technology,NTIP
6927,Technology,NTNX
6928,Technology,NTWK
6929,Technology,NUAN
6930,Technology,NVDA
6931,Technology,NVEC
6932,Technology,NVMI
6933,Technology,NXJ.TO
6934,Technology,NXPI
6935,Technology,OBLG
6936,Technology,OCC
6937,Technology,OCFT
6938,Technology,OCLR
6939,Technology,OHGI
6940,Technology,OIIM
6941,Technology,OKTA
6942,Technology,OLED
6943,Technology,ONTO
6944,Technology,ON
6945,Technology,OPN.PA
6946,Technology,OPRA
6947,Technology,OPTI.BR
6948,Technology,ORCL
6949,Technology,ORDI.AS
6950,Technology,OSIS
6951,Technology,OSPN
6952,Technology,OSS
6953,Technology,OTEX
6954,Technology,PAGS
6955,Technology,PANW
6956,Technology,PARRO.PA
6957,Technology,PAR
6958,Technology,PATH.TO
6959,Technology,PAY.BR
6960,Technology,PAYC
6961,Technology,PBTS
6962,Technology,PCTI
6963,Technology,PCTY
6964,Technology,PCYG
6965,Technology,PDFS
6966,Technology,PD
6967,Technology,PECK
6968,Technology,PEER
6969,Technology,PEGA
6970,Technology,PFPT
6971,Technology,PHUN
6972,Technology,PID.PA
6973,Technology,PING
6974,Technology,PI
6975,Technology,PLAB
6976,Technology,PLAN
6977,Technology,PLT
6978,Technology,PLUS
6979,Technology,PLXS
6980,Technology,POWI
6981,Technology,PRCP
6982,Technology,PRFT
6983,Technology,PRGS
6984,Technology,PRKR
6985,Technology,PROAC.PA
6986,Technology,PROL.PA
6987,Technology,PRO
6988,Technology,PRSP
6989,Technology,PRSS
6990,Technology,PRTH
6991,Technology,PSDO
6992,Technology,PSTG
6993,Technology,PS
6994,Technology,PTC
6995,Technology,PVTL
6996,Technology,PWFL
6997,Technology,PXLW
6998,Technology,QADA
6999,Technology,QADB
7000,Technology,QCOM
7001,Technology,QLYS
7002,Technology,QMCO
7003,Technology,QRVO
7004,Technology,QTWO
7005,Technology,QUIK
7006,Technology,QUMU
7007,Technology,RAMP
7008,Technology,RBCN
7009,Technology,RDCM
7010,Technology,RDL.TO
7011,Technology,RDVT
7012,Technology,RDWR
7013,Technology,RED.LS
7014,Technology,REFR
7015,Technology,RELL
7016,Technology,RESN
7017,Technology,RGSE
7018,Technology,RHT
7019,Technology,RIB.PA
7020,Technology,RIOT
7021,Technology,RMBS
7022,Technology,RMNI
7023,Technology,RNG
7024,Technology,ROG
7025,Technology,ROOD.AS
7026,Technology,RPAY
7027,Technology,RPD
7028,Technology,RP
7029,Technology,RSSS
7030,Technology,RST
7031,Technology,RSYS
7032,Technology,RTEC
7033,Technology,RUBI
7034,Technology,RUN
7035,Technology,SABR
7036,Technology,SAIC
7037,Technology,SAIL
7038,Technology,SANM
7039,Technology,SAP
7040,Technology,SATS
7041,Technology,SCKT
7042,Technology,SCON
7043,Technology,SCSC
7044,Technology,SCWX
7045,Technology,SEAC
7046,Technology,SEDG
7047,Technology,SESL.PA
7048,Technology,SFLY
7049,Technology,SFUN
7050,Technology,SGH
7051,Technology,SGLB
7052,Technology,SGMA
7053,Technology,SHOP.TO
7054,Technology,SHOP
7055,Technology,SHSP
7056,Technology,SIGM
7057,Technology,SII.PA
7058,Technology,SILC
7059,Technology,SIMO
7060,Technology,SLAB
7061,Technology,SLP
7062,Technology,SMAR
7063,Technology,SMCI
7064,Technology,SMIT
7065,Technology,SMSI
7066,Technology,SMTC
7067,Technology,SMTX
7068,Technology,SNC.LS
7069,Technology,SNCR
7070,Technology,SNE
7071,Technology,SNPS
7072,Technology,SNX
7073,Technology,SOA.PA
7074,Technology,SOFO
7075,Technology,SOI.PA
7076,Technology,SOL
7077,Technology,SONM
7078,Technology,SONO
7079,Technology,SOP.PA
7080,Technology,SPA
7081,Technology,SPI
7082,Technology,SPLK
7083,Technology,SPNS
7084,Technology,SPRT
7085,Technology,SPSC
7086,Technology,SPWR
7087,Technology,SQI.PA
7088,Technology,SQNS
7089,Technology,SQ
7090,Technology,SREV
7091,Technology,SSNC
7092,Technology,SSNT
7093,Technology,SSTI
7094,Technology,SSYS
7095,Technology,STM.PA
7096,Technology,STMP
7097,Technology,STM
7098,Technology,STNE
7099,Technology,STX
7100,Technology,ST
7101,Technology,SUNW
7102,Technology,SVMK
7103,Technology,SW.TO
7104,Technology,SWCH
7105,Technology,SWIR
7106,Technology,SWI
7107,Technology,SWKS
7108,Technology,SWP.PA
7109,Technology,SYKE
7110,Technology,SYMC
7111,Technology,SYNA
7112,Technology,SYNC
7113,Technology,SYNT
7114,Technology,TACT
7115,Technology,TAIT
7116,Technology,TAOP
7117,Technology,TC.TO
7118,Technology,TCCO
7119,Technology,TCS.TO
7120,Technology,TCX
7121,Technology,TDC
7122,Technology,TDY
7123,Technology,TEAM
7124,Technology,TECD
7125,Technology,TEL
7126,Technology,TENB
7127,Technology,TER
7128,Technology,TES.PA
7129,Technology,TESS
7130,Technology,TIE.AS
7131,Technology,TIVO
7132,Technology,TLND
7133,Technology,TLRA
7134,Technology,TNAV
7135,Technology,TOM2.AS
7136,Technology,TRMB
7137,Technology,TRT
7138,Technology,TSEM
7139,Technology,TSRI
7140,Technology,TSS
7141,Technology,TTD
7142,Technology,TTEC
7143,Technology,TTMI
7144,Technology,TUFN
7145,Technology,TWEKA.AS
7146,Technology,TXN
7147,Technology,TYL
7148,Technology,TYPE
7149,Technology,TZOO
7150,Technology,UBER
7151,Technology,UCTT
7152,Technology,UEIC
7153,Technology,UEPS
7154,Technology,UIS
7155,Technology,UI
7156,Technology,ULTI
7157,Technology,UPLD
7158,Technology,UR.TO
7159,Technology,USATP
7160,Technology,USAT
7161,Technology,USIO
7162,Technology,UTSI
7163,Technology,VCM.TO
7164,Technology,VCRA
7165,Technology,VDLO.PA
7166,Technology,VECO
7167,Technology,VERB
7168,Technology,VERI
7169,Technology,VHC
7170,Technology,VIAV
7171,Technology,VICR
7172,Technology,VIOT
7173,Technology,VISL
7174,Technology,VJET
7175,Technology,VMW
7176,Technology,VMX.PA
7177,Technology,VNET
7178,Technology,VPG
7179,Technology,VRNS
7180,Technology,VRNT
7181,Technology,VRSN
7182,Technology,VRTU
7183,Technology,VSAT
7184,Technology,VSH
7185,Technology,VSLR
7186,Technology,VUZI
7187,Technology,VVPR
7188,Technology,WATT
7189,Technology,WAVE.PA
7190,Technology,WB
7191,Technology,WDAY
7192,Technology,WDC
7193,Technology,WEB
7194,Technology,WEI
7195,Technology,WEX
7196,Technology,WISA
7197,Technology,WIT
7198,Technology,WIX
7199,Technology,WK
7200,Technology,WLN.PA
7201,Technology,WORK
7202,Technology,WRTC
7203,Technology,WSTG
7204,Technology,WSTL
7205,Technology,WTRH
7206,Technology,WTT
7207,Technology,WYY
7208,Technology,XCRA
7209,Technology,XCT.TO
7210,Technology,XELA
7211,Technology,XFAB.PA
7212,Technology,XGTI
7213,Technology,XLNX
7214,Technology,XPLR
7215,Technology,XRX
7216,Technology,XSPA
7217,Technology,YAYO
7218,Technology,YEXT
7219,Technology,ZAYO
7220,Technology,ZBRA
7221,Technology,ZDGE
7222,Technology,ZENT.BR
7223,Technology,ZEN
7224,Technology,ZIXI
7225,Technology,ZI
7226,Technology,ZS
7227,Technology,ZUO
7228,Utilities,ABIO.PA
7229,Utilities,AEE
7230,Utilities,AEP
7231,Utilities,AES
7232,Utilities,AGR
7233,Utilities,ALA.TO
7234,Utilities,ALE
7235,Utilities,ALGBE.PA
7236,Utilities,ALGEP.PA
7237,Utilities,ALHEO.PA
7238,Utilities,ALMET.PA
7239,Utilities,ALVER.PA
7240,Utilities,APU
7241,Utilities,AQN.TO
7242,Utilities,AQN
7243,Utilities,ARTNA
7244,Utilities,ATO
7245,Utilities,ATP.TO
7246,Utilities,AT
7247,Utilities,AVA
7248,Utilities,AWK
7249,Utilities,AWR
7250,Utilities,AY
7251,Utilities,AZRE
7252,Utilities,BEP
7253,Utilities,BIP
7254,Utilities,BKH
7255,Utilities,BLX.TO
7256,Utilities,CAFD
7257,Utilities,CDZI
7258,Utilities,CIG
7259,Utilities,CMS
7260,Utilities,CNP
7261,Utilities,CPK
7262,Utilities,CPX.TO
7263,Utilities,CREG
7264,Utilities,CTWS
7265,Utilities,CU.TO
7266,Utilities,CWCO
7267,Utilities,CWEN-A
7268,Utilities,CWEN
7269,Utilities,CWT
7270,Utilities,CZZ
7271,Utilities,DTE
7272,Utilities,DTQ
7273,Utilities,DTV
7274,Utilities,DUKH
7275,Utilities,DUK
7276,Utilities,DYN
7277,Utilities,D
7278,Utilities,EAB
7279,Utilities,EBR-B
7280,Utilities,EBR
7281,Utilities,EDF.PA
7282,Utilities,EDP.LS
7283,Utilities,EDPR.LS
7284,Utilities,ED
7285,Utilities,EE
7286,Utilities,EIX
7287,Utilities,ELEC.PA
7288,Utilities,ELI.BR
7289,Utilities,ELJ
7290,Utilities,ELLO
7291,Utilities,EMA.TO
7292,Utilities,ENGI.PA
7293,Utilities,ENIA
7294,Utilities,ENJ
7295,Utilities,ES
7296,Utilities,ETR
7297,Utilities,ETX.TO
7298,Utilities,EVRG
7299,Utilities,EXC
7300,Utilities,FE
7301,Utilities,FTS.TO
7302,Utilities,FTS
7303,Utilities,GWRS
7304,Utilities,GXP
7305,Utilities,H.TO
7306,Utilities,HE
7307,Utilities,HNP
7308,Utilities,IDA
7309,Utilities,INE.TO
7310,Utilities,IPLDP
7311,Utilities,JE.TO
7312,Utilities,JE
7313,Utilities,KEN
7314,Utilities,KEP
7315,Utilities,LNT
7316,Utilities,MGEE
7317,Utilities,MLEDR.PA
7318,Utilities,MSEX
7319,Utilities,MXG.TO
7320,Utilities,NEE
7321,Utilities,NEOEN.PA
7322,Utilities,NEP
7323,Utilities,NFE
7324,Utilities,NGG
7325,Utilities,NI
7326,Utilities,NJR
7327,Utilities,NPI.TO
7328,Utilities,NRG
7329,Utilities,NSE.AS
7330,Utilities,NWE
7331,Utilities,NWN
7332,Utilities,OEG
7333,Utilities,OGE
7334,Utilities,OGS
7335,Utilities,ORA
7336,Utilities,OTTR
7337,Utilities,PAM
7338,Utilities,PCG
7339,Utilities,PCYO
7340,Utilities,PEGI
7341,Utilities,PEG
7342,Utilities,PICO
7343,Utilities,PIF.TO
7344,Utilities,PNM
7345,Utilities,PNW
7346,Utilities,POR
7347,Utilities,PPL
7348,Utilities,RENE.LS
7349,Utilities,RGCO
7350,Utilities,RNW.TO
7351,Utilities,RUI.PA
7352,Utilities,SBS
7353,Utilities,SEV.PA
7354,Utilities,SJI
7355,Utilities,SJW
7356,Utilities,SKYS
7357,Utilities,SO
7358,Utilities,SPB.TO
7359,Utilities,SPH
7360,Utilities,SPKEP
7361,Utilities,SPKE
7362,Utilities,SRE
7363,Utilities,SR
7364,Utilities,SWX
7365,Utilities,SXI.TO
7366,Utilities,TA.TO
7367,Utilities,TAC
7368,Utilities,TERP
7369,Utilities,UGI
7370,Utilities,UTL
7371,Utilities,VLTSA.PA
7372,Utilities,VST
7373,Utilities,VVC
