,sectors_list,symbols_list
4802,Healthcare,WVE
4803,Healthcare,XBIO
4804,Healthcare,XBIT
4805,Healthcare,XCUR
4806,Healthcare,XENE
4807,Healthcare,XENT
4808,Healthcare,XERS
4809,Healthcare,XFOR
4810,Healthcare,XGN
4811,Healthcare,XLRN
4812,Healthcare,XNCR
4813,Healthcare,XOMA
4814,Healthcare,XON
4815,Healthcare,XRAY
4816,Healthcare,XTLB
4817,Healthcare,XTNT
4818,Healthcare,XXII
4819,Healthcare,YCBD
4820,Healthcare,YI
4821,Healthcare,YMAB
4822,Healthcare,ZBH
4823,Healthcare,ZCMD
4824,Healthcare,ZEAL
4825,Healthcare,ZFGN
4826,Healthcare,ZGNX
4827,Healthcare,ZIOP
4828,Healthcare,ZLAB
4829,Healthcare,ZOM
4830,Healthcare,ZSAN
4831,Healthcare,ZTS
4832,Healthcare,ZYME
4833,Healthcare,ZYNE
4834,Healthcare,ZYXI
4835,Industrials,AAA.AS
4836,Industrials,AALB.AS
4837,Industrials,AAL
4838,Industrials,AAN
4839,Industrials,AAON
4840,Industrials,AAWW
4841,Industrials,AAXN
4842,Industrials,ABEOW
4843,Industrials,ABM
4844,Industrials,ABO.BR
4845,Industrials,AC.TO
4846,Industrials,ACAMW
4847,Industrials,ACA
4848,Industrials,ACCO
4849,Industrials,ACKB.BR
4850,Industrials,ACM
4851,Industrials,ACTG
4852,Industrials,ACTTW
4853,Industrials,ACY
4854,Industrials,AD.TO
4855,Industrials,ADES
4856,Industrials,ADILW
4857,Industrials,ADP.PA
4858,Industrials,ADP
4859,Industrials,ADSW
4860,Industrials,ADT
4861,Industrials,AEGN
4862,Industrials,AEIS
4863,Industrials,AER
4864,Industrials,AF.PA
4865,Industrials,AFGB
4866,Industrials,AFGE
4867,Industrials,AFGH
4868,Industrials,AFI
4869,Industrials,AFLT.ME
4870,Industrials,AFN.TO
4871,Industrials,AGBAR
4872,Industrials,AGBAW
4873,Industrials,AGCO
4874,Industrials,AGFB.BR
4875,Industrials,AGTA.PA
4876,Industrials,AGX
4877,Industrials,AIM.TO
4878,Industrials,AIMC
4879,Industrials,AIR.PA
4880,Industrials,AIRI
4881,Industrials,AIRTW
4882,Industrials,AIRT
4883,Industrials,AIR
4884,Industrials,AIT
4885,Industrials,AJRD
4886,Industrials,ALACR
4887,Industrials,ALADA.PA
4888,Industrials,ALAQU.PA
4889,Industrials,ALC.TO
4890,Industrials,ALCLA.PA
4891,Industrials,ALCUR.PA
4892,Industrials,ALD.PA
4893,Industrials,ALDBT.PA
4894,Industrials,ALDLS.PA
4895,Industrials,ALDR.PA
4896,Industrials,ALEAC.PA
4897,Industrials,ALENE.PA
4898,Industrials,ALESA.PA
4899,Industrials,ALEUP.PA
4900,Industrials,ALEVA.BR
4901,Industrials,ALFEN.AS
4902,Industrials,ALFRE.PA
4903,Industrials,ALGRR
4904,Industrials,ALGRW
4905,Industrials,ALGT
4906,Industrials,ALG
4907,Industrials,ALHIO.PA
4908,Industrials,ALI2S.PA
4909,Industrials,ALIVA.PA
4910,Industrials,ALJJ
4911,Industrials,ALK
4912,Industrials,ALLE
4913,Industrials,ALMDG.PA
4914,Industrials,ALMEC.PA
4915,Industrials,ALMGI.PA
4916,Industrials,ALMTH.PA
4917,Industrials,ALNSC.PA
4918,Industrials,ALO.PA
4919,Industrials,ALOBR.PA
4920,Industrials,ALPCV.PA
4921,Industrials,ALPJT.PA
4922,Industrials,ALRGR.PA
4923,Industrials,ALRS.ME
4924,Industrials,ALSER.PA
4925,Industrials,ALTG
4926,Industrials,ALTLX.PA
4927,Industrials,ALTRI.PA
4928,Industrials,ALTUV.PA
4929,Industrials,ALUCI.PA
4930,Industrials,ALUCR.PA
4931,Industrials,ALUVI.PA
4932,Industrials,ALWOO.PA
4933,Industrials,AL
4934,Industrials,AM.PA
4935,Industrials,AMCIW
4936,Industrials,AME
4937,Industrials,AMHCW
4938,Industrials,AMRC
4939,Industrials,AMSC
4940,Industrials,ANDAR
4941,Industrials,AOBC
4942,Industrials,AOS
4943,Industrials,APDN
4944,Industrials,APOG
4945,Industrials,APT
4946,Industrials,APWC
4947,Industrials,APXTW
4948,Industrials,AP
4949,Industrials,AQMS
4950,Industrials,AQUA
4951,Industrials,ARCAD.AS
4952,Industrials,ARCB
4953,Industrials,ARCW
4954,Industrials,ARC
4955,Industrials,ARE.TO
4956,Industrials,ARII
4957,Industrials,ARLO
4958,Industrials,ARNC
4959,Industrials,ARTE.PA
4960,Industrials,ARTLW
4961,Industrials,ARTW
4962,Industrials,ARTX
4963,Industrials,ASCMA
4964,Industrials,ASC
4965,Industrials,ASGN
4966,Industrials,ASPN
4967,Industrials,ASR
4968,Industrials,ASTC
4969,Industrials,ASTE
4970,Industrials,ASV
4971,Industrials,ASY.PA
4972,Industrials,ATA.TO
4973,Industrials,ATCXW
4974,Industrials,ATCX
4975,Industrials,ATIS
4976,Industrials,ATI
4977,Industrials,ATKR
4978,Industrials,ATRO
4979,Industrials,ATSG
4980,Industrials,ATTO
4981,Industrials,AURE.PA
4982,Industrials,AURS.PA
4983,Industrials,AVAV
4984,Industrials,AVCTW
4985,Industrials,AVH
4986,Industrials,AVP.TO
4987,Industrials,AVY
4988,Industrials,AWI
4989,Industrials,AWX
4990,Industrials,AXE
4991,Industrials,AXO
4992,Industrials,AYI
4993,Industrials,AYR
4994,Industrials,AZ.TO
4995,Industrials,AZEK
4996,Industrials,AZUL
4997,Industrials,AZZ
4998,Industrials,BAD.TO
4999,Industrials,BAH
5000,Industrials,BALYO.PA
5001,Industrials,BAMNB.AS
5002,Industrials,BA
5003,Industrials,BBCP
5004,Industrials,BCDAW
5005,Industrials,BCO
5006,Industrials,BCRA.PA
5007,Industrials,BDI.TO
5008,Industrials,BDT.TO
5009,Industrials,BEKB.BR
5010,Industrials,BEST
5011,Industrials,BE
5012,Industrials,BGG
5013,Industrials,BHTG
5014,Industrials,BKYI
5015,Industrials,BLDP
5016,Industrials,BLDR
5017,Industrials,BLD
5018,Industrials,BLUE.PA
5019,Industrials,BMCH
5020,Industrials,BMI
5021,Industrials,BND.PA
5022,Industrials,BOKA.AS
5023,Industrials,BOSC
5024,Industrials,BPOST.BR
5025,Industrials,BPYUP
5026,Industrials,BPYU
5027,Industrials,BRC
5028,Industrials,BRNL.AS
5029,Industrials,BROGR
5030,Industrials,BROGU
5031,Industrials,BRSS
5032,Industrials,BSA
5033,Industrials,BUI.TO
5034,Industrials,BVI.PA
5035,Industrials,BV
5036,Industrials,BWEN
5037,Industrials,BWL-A
5038,Industrials,BWXT
5039,Industrials,BXC
5040,Industrials,CAAP
5041,Industrials,CAE.TO
5042,Industrials,CAE
5043,Industrials,CAI
5044,Industrials,CAMB.BR
5045,Industrials,CAR
5046,Industrials,CASS
5047,Industrials,CATM
5048,Industrials,CATR.PA
5049,Industrials,CAT
5050,Industrials,CBAT
5051,Industrials,CBDG.PA
5052,Industrials,CBI
5053,Industrials,CBLK
5054,Industrials,CBZ
5055,Industrials,CCCL
5056,Industrials,CCNC
5057,Industrials,CCRN
5058,Industrials,CDU.LS
5059,Industrials,CEA
5060,Industrials,CECE
5061,Industrials,CEN.PA
5062,Industrials,CENER.BR
5063,Industrials,CETX
5064,Industrials,CFEB.BR
5065,Industrials,CFFAW
5066,Industrials,CFX
5067,Industrials,CGY.TO
5068,Industrials,CHNGU
5069,Industrials,CHPMW
5070,Industrials,CHR.TO
5071,Industrials,CHRA
5072,Industrials,CHRW
5073,Industrials,CIR
5074,Industrials,CIX
5075,Industrials,CJT.TO
5076,Industrials,CLCT
5077,Industrials,CLH
5078,Industrials,CLIR
5079,Industrials,CLWT
5080,Industrials,CMCO
5081,Industrials,CMFNL
5082,Industrials,CMI
5083,Industrials,CMRE
5084,Industrials,CMSD
5085,Industrials,CNHI
5086,Industrials,CNI
5087,Industrials,CNR.TO
5088,Industrials,CNR
5089,Industrials,CODA
5090,Industrials,CODI
5091,Industrials,COL
5092,Industrials,COM.PA
5093,Industrials,COWNL
5094,Industrials,CP.TO
5095,Industrials,CPA
5096,Industrials,CPLP
5097,Industrials,CPRT
5098,Industrials,CPST
5099,Industrials,CP
5100,Industrials,CRAI
5101,Industrials,CRP.TO
5102,Industrials,CRSAW
5103,Industrials,CRS
5104,Industrials,CR
5105,Industrials,CSL
5106,Industrials,CSWI
5107,Industrials,CSX
5108,Industrials,CTAS
5109,Industrials,CTRG.PA
5110,Industrials,CTRM
5111,Industrials,CTT.LS
5112,Industrials,CUB
5113,Industrials,CUI
5114,Industrials,CUO
5115,Industrials,CUR.LS
5116,Industrials,CVA
5117,Industrials,CVEO
5118,Industrials,CVG
5119,Industrials,CVR
5120,Industrials,CVTI
5121,Industrials,CVU
5122,Industrials,CVV
5123,Industrials,CWL.TO
5124,Industrials,CWST
5125,Industrials,CW
5126,Industrials,CYD
5127,Industrials,CYRXW
5128,Industrials,CYRX
5129,Industrials,DAC
5130,Industrials,DAL
5131,Industrials,DBG.PA
5132,Industrials,DCIX
5133,Industrials,DCI
5134,Industrials,DCM.TO
5135,Industrials,DCO
5136,Industrials,DECB.BR
5137,Industrials,DE
5138,Industrials,DFBH
5139,Industrials,DG.PA
5140,Industrials,DGLY
5141,Industrials,DHCNL
5142,Industrials,DHT
5143,Industrials,DHX
5144,Industrials,DIV.TO
5145,Industrials,DKNGW
5146,Industrials,DLHC
5147,Industrials,DMTKW
5148,Industrials,DNB
5149,Industrials,DOOR
5150,Industrials,DOV
5151,Industrials,DPA.AS
5152,Industrials,DPHCW
5153,Industrials,DPW
5154,Industrials,DRT.TO
5155,Industrials,DRTT
5156,Industrials,DRX.TO
5157,Industrials,DSKE
5158,Industrials,DSS
5159,Industrials,DSX
5160,Industrials,DTP
5161,Industrials,DXPE
5162,Industrials,DY
5163,Industrials,EACQU
5164,Industrials,EACQ
5165,Industrials,EAF
5166,Industrials,EBF
5167,Industrials,ECASA.PA
5168,Industrials,ECHO
5169,Industrials,ECOLW
5170,Industrials,ECOL
5171,Industrials,EDI.PA
5172,Industrials,EDRY
5173,Industrials,EEI
5174,Industrials,EFL.TO
5175,Industrials,EFN.TO
5176,Industrials,EFX
5177,Industrials,EGL.LS
5178,Industrials,EGLE
5179,Industrials,EGL
5180,Industrials,EH
5181,Industrials,EIF.TO
5182,Industrials,ELAT
5183,Industrials,ELECU
5184,Industrials,ELEC
5185,Industrials,ELIS.PA
5186,Industrials,EME
5187,Industrials,EML
5188,Industrials,EMR
5189,Industrials,EN.PA
5190,Industrials,ENBA
5191,Industrials,ENG
5192,Industrials,ENR
5193,Industrials,ENS
5194,Industrials,ENT.TO
5195,Industrials,ENVI.AS
5196,Industrials,EPAC
5197,Industrials,EPS.PA
5198,Industrials,ERA
5199,Industrials,ERII
5200,Industrials,ERJ
5201,Industrials,ESEA
5202,Industrials,ESLT
5203,Industrials,ESL
5204,Industrials,ESNC
5205,Industrials,ESND
5206,Industrials,ESP
5207,Industrials,ESTR
5208,Industrials,ETN
5209,Industrials,EUCAR.PA
5210,Industrials,EVI
5211,Industrials,EVSIW
5212,Industrials,EXE.PA
5213,Industrials,EXPD
5214,Industrials,EXPO
5215,Industrials,FAST
5216,Industrials,FAUV.PA
5217,Industrials,FBM
5218,Industrials,FCEL
5219,Industrials,FCN
5220,Industrials,FC
5221,Industrials,FDC
5222,Industrials,FDUSZ
5223,Industrials,FDX
5224,Industrials,FELE
5225,Industrials,FGA.PA
5226,Industrials,FGR.PA
5227,Industrials,FII.PA
5228,Industrials,FINM.PA
5229,Industrials,FIX
5230,Industrials,FLNG
5231,Industrials,FLOB.BR
5232,Industrials,FLOW
5233,Industrials,FLR
5234,Industrials,FLS
5235,Industrials,FLUX
5236,Industrials,FLY
5237,Industrials,FMCIW
5238,Industrials,FORE.PA
5239,Industrials,FORR
5240,Industrials,FRO
5241,Industrials,FRTA
5242,Industrials,FSRVW
5243,Industrials,FSS
5244,Industrials,FSTR
5245,Industrials,FTACW
5246,Industrials,FTAI
5247,Industrials,FTEK
5248,Industrials,FTG.TO
5249,Industrials,FTT.TO
5250,Industrials,FWRD
5251,Industrials,GASS
5252,Industrials,GATX
5253,Industrials,GBX
5254,Industrials,GDI.TO
5255,Industrials,GDYNW
5256,Industrials,GDYN
5257,Industrials,GD
5258,Industrials,GEA.PA
5259,Industrials,GENC
5260,Industrials,GET.PA
5261,Industrials,GE
5262,Industrials,GFF
5263,Industrials,GFL
5264,Industrials,GFNCP
5265,Industrials,GFN
5266,Industrials,GGG
5267,Industrials,GHM
5268,Industrials,GIG
5269,Industrials,GIRO.PA
5270,Industrials,GLADL
5271,Industrials,GLBS
5272,Industrials,GLDD
5273,Industrials,GLNG
5274,Industrials,GLO.PA
5275,Industrials,GMHIW
5276,Industrials,GMKN.ME
5277,Industrials,GMLP
5278,Industrials,GMS
5279,Industrials,GNE.PA
5280,Industrials,GNK
5281,Industrials,GNRC
5282,Industrials,GNRSW
5283,Industrials,GNRT
5284,Industrials,GOGL
5285,Industrials,GOL
5286,Industrials,GPA.LS
5287,Industrials,GPE.PA
5288,Industrials,GPN
5289,Industrials,GRAM
5290,Industrials,GRC
5291,Industrials,GRIN
5292,Industrials,GRNQ
5293,Industrials,GRNVW
5294,Industrials,GSH
5295,Industrials,GSL
5296,Industrials,GTEC
5297,Industrials,GTES
5298,Industrials,GTLS
5299,Industrials,GTYHU
5300,Industrials,GVA
5301,Industrials,GV
5302,Industrials,GWR
5303,Industrials,GWW
5304,Industrials,HAMO.BR
5305,Industrials,HAYN
5306,Industrials,HA
5307,Industrials,HBP
5308,Industrials,HCCHR
5309,Industrials,HCCHW
5310,Industrials,HCCI
5311,Industrials,HCCOW
5312,Industrials,HCXZ
5313,Industrials,HDNG
5314,Industrials,HDS
5315,Industrials,HEBT
5316,Industrials,HEES
5317,Industrials,HEIJM.AS
5318,Industrials,HEI
5319,Industrials,HHHHR
5320,Industrials,HHHHU
5321,Industrials,HHR
5322,Industrials,HIHO
5323,Industrials,HII
5324,Industrials,HIL
5325,Industrials,HI
5326,Industrials,HJLIW
5327,Industrials,HLIO
5328,Industrials,HNI
5329,Industrials,HO.PA
5330,Industrials,HOLI
5331,Industrials,HON
5332,Industrials,HQI
5333,Industrials,HRI
5334,Industrials,HRX.TO
5335,Industrials,HSC
5336,Industrials,HSII
5337,Industrials,HSON
5338,Industrials,HTLD
5339,Industrials,HTZ
5340,Industrials,HUBB
5341,Industrials,HUBG
5342,Industrials,HURC
5343,Industrials,HURN
5344,Industrials,HWCC
5345,Industrials,HWM
5346,Industrials,HXL
5347,Industrials,HYDRA.AS
5348,Industrials,HYRE
5349,Industrials,HY
5350,Industrials,IAA
5351,Industrials,IBG.TO
5352,Industrials,IBP
5353,Industrials,ICFI
5354,Industrials,IDL.PA
5355,Industrials,IDSA
5356,Industrials,IEAWW
5357,Industrials,IEA
5358,Industrials,IEP
5359,Industrials,IESC
5360,Industrials,IEX
5361,Industrials,IFFT
5362,Industrials,IGC
5363,Industrials,IIIN
5364,Industrials,III
5365,Industrials,IMACW
5366,Industrials,IMVTW
5367,Industrials,INBKZ
5368,Industrials,INFE.PA
5369,Industrials,INFO
5370,Industrials,INSUW
5371,Industrials,INSW
5372,Industrials,INTX
5373,Industrials,IPDN
5374,Industrials,IPWR
5375,Industrials,IR
5376,Industrials,ISSC
5377,Industrials,ISV.TO
5378,Industrials,ITT
5379,Industrials,ITW
5380,Industrials,IVAC
5381,Industrials,JAN
5382,Industrials,JASN
5383,Industrials,JBHT
5384,Industrials,JBLU
5385,Industrials,JBT
5386,Industrials,JCI
5387,Industrials,JEC
5388,Industrials,JELD
5389,Industrials,JEN.BR
5390,Industrials,JFKKR
5391,Industrials,JFKKW
5392,Industrials,JMPNZ
5393,Industrials,JOBS
5394,Industrials,JOB
5395,Industrials,J
5396,Industrials,KAI
5397,Industrials,KAMN
5398,Industrials,KBL.TO
5399,Industrials,KBR
5400,Industrials,KELYA
5401,Industrials,KELYB
5402,Industrials,KERNW
5403,Industrials,KEX
5404,Industrials,KE
5405,Industrials,KFRC
5406,Industrials,KFY
5407,Industrials,KIQ
5408,Industrials,KLS.TO
5409,Industrials,KLXI
5410,Industrials,KMT
5411,Industrials,KNL
5412,Industrials,KNOP
5413,Industrials,KNX
5414,Industrials,KODK
5415,Industrials,KRNT
5416,Industrials,KSU
5417,Industrials,KTOS
5418,Industrials,LABL
5419,Industrials,LAT.PA
5420,Industrials,LATNW
5421,Industrials,LAWS
5422,Industrials,LAYN
5423,Industrials,LDL
5424,Industrials,LECO
5425,Industrials,LFACW
5426,Industrials,LHX
5427,Industrials,LIG.LS
5428,Industrials,LIGHT.AS
5429,Industrials,LII
5430,Industrials,LIQT
5431,Industrials,LIT.LS
5432,Industrials,LIVKW
5433,Industrials,LKSD
5434,Industrials,LMB
5435,Industrials,LMFAW
5436,Industrials,LMT
5437,Industrials,LNN
5438,Industrials,LOACR
5439,Industrials,LOACW
5440,Industrials,LPX
5441,Industrials,LR.PA
5442,Industrials,LSTR
5443,Industrials,LTA.PA
5444,Industrials,LTBR
5445,Industrials,LTM
5446,Industrials,LUV
5447,Industrials,LXFR
5448,Industrials,MAGS
5449,Industrials,MAL.TO
5450,Industrials,MAN.PA
5451,Industrials,MAN
5452,Industrials,MAR.LS
5453,Industrials,MAREL.AS
5454,Industrials,MAS
5455,Industrials,MATW
5456,Industrials,MATX
5457,Industrials,MCMJW
5458,Industrials,MCMJ
5459,Industrials,MCPHY.PA
5460,Industrials,MCRN
5461,Industrials,MDGSW
5462,Industrials,MEC
5463,Industrials,MESA
5464,Industrials,MGRC
5465,Industrials,MGR
5466,Industrials,MG
5467,Industrials,MHH
5468,Industrials,MICTW
5469,Industrials,MIC
5470,Industrials,MIDD
5471,Industrials,MINI
5472,Industrials,MLAAE.PA
5473,Industrials,MLAMY.PA
5474,Industrials,MLAUD.PA
5475,Industrials,MLCFD.PA
5476,Industrials,MLCIO.PA
5477,Industrials,MLECO.PA
5478,Industrials,MLEDU.PA
5479,Industrials,MLETA.PA
5480,Industrials,MLFMV.LS
5481,Industrials,MLFXO.PA
5482,Industrials,MLGAI.PA
5483,Industrials,MLHK.PA
5484,Industrials,MLHR
5485,Industrials,MLHYD.PA
5486,Industrials,MLHYE.PA
5487,Industrials,MLI
5488,Industrials,MLLOI.PA
5489,Industrials,MLMTD.PA
5490,Industrials,MLNEI.PA
5491,Industrials,MLPHW.PA
5492,Industrials,MLPLC.PA
5493,Industrials,MLPVG.PA
5494,Industrials,MLROU.PA
5495,Industrials,MLSTM.PA
5496,Industrials,MLTEA.PA
5497,Industrials,MLUMH.PA
5498,Industrials,MLVER.PA
5499,Industrials,MLVIS.PA
5500,Industrials,MMDM
5501,Industrials,MMM
5502,Industrials,MMS
5503,Industrials,MNCLW
5504,Industrials,MNS.TO
5505,Industrials,MNT.TO
5506,Industrials,MNTX
5507,Industrials,MOC
5508,Industrials,MOG-A
5509,Industrials,MOG-B
5510,Industrials,MORE.AS
5511,Industrials,MOSC
5512,Industrials,MOUR.BR
5513,Industrials,MRCCL
5514,Industrials,MRCY
5515,Industrials,MRN.PA
5516,Industrials,MRTN
5517,Industrials,MSA
5518,Industrials,MSI.TO
5519,Industrials,MSM
5520,Industrials,MTU.PA
5521,Industrials,MTW
5522,Industrials,MTZ
5523,Industrials,MUDSU
5524,Industrials,MUDS
5525,Industrials,MWA
5526,Industrials,MYRG
5527,Industrials,NAT
5528,Industrials,NAV
5529,Industrials,NBACW
5530,Industrials,NCI
5531,Industrials,NDSN
5532,Industrials,NEBUU
5533,Industrials,NEBU
5534,Industrials,NES
5535,Industrials,NEWA
5536,Industrials,NEX.PA
5537,Industrials,NFINW
5538,Industrials,NGHCZ
5539,Industrials,NLSN
5540,Industrials,NL
5541,Industrials,NMCI
5542,Industrials,NMM
5543,Industrials,NM
5544,Industrials,NNBR
5545,Industrials,NOC
5546,Industrials,NPAWW
5547,Industrials,NPK
5548,Industrials,NPO
5549,Industrials,NRCG
5550,Industrials,NRUC
5551,Industrials,NSCO
5552,Industrials,NSC
5553,Industrials,NSP
5554,Industrials,NSSC
5555,Industrials,NUROW
5556,Industrials,NVEE
5557,Industrials,NVT
5558,Industrials,NWPX
5559,Industrials,NXTDW
5560,Industrials,NXTD
5561,Industrials,NX
5562,Industrials,OA
5563,Industrials,OBCI
5564,Industrials,OC
5565,Industrials,ODET.PA
5566,Industrials,ODFL
5567,Industrials,OESX
5568,Industrials,OFLX
5569,Industrials,OFSSI
5570,Industrials,OFSSZ
5571,Industrials,OMAB
5572,Industrials,OMEX
5573,Industrials,OPESW
5574,Industrials,OPGNW
5575,Industrials,OPTT
5576,Industrials,ORANW.AS
5577,Industrials,ORE.LS
5578,Industrials,OREGE.PA
5579,Industrials,ORN
5580,Industrials,ORSNR
5581,Industrials,ORSNW
5582,Industrials,OSK
5583,Industrials,OTIV
5584,Industrials,OTLKW
5585,Industrials,PAACR
5586,Industrials,PACQW
5587,Industrials,PAC
5588,Industrials,PAEWW
5589,Industrials,PAE
5590,Industrials,PANL
5591,Industrials,PATI
5592,Industrials,PATK
5593,Industrials,PAVMZ
5594,Industrials,PAYS
5595,Industrials,PAYX
5596,Industrials,PAY
5597,Industrials,PBC
5598,Industrials,PBI
5599,Industrials,PBY
5600,Industrials,PCAR
5601,Industrials,PERR.PA
5602,Industrials,PESI
5603,Industrials,PFB.TO
5604,Industrials,PFIN
5605,Industrials,PFMT
5606,Industrials,PFSW
5607,Industrials,PGTI
5608,Industrials,PHIIK
5609,Industrials,PHII
5610,Industrials,PHUNW
5611,Industrials,PH
5612,Industrials,PIC.BR
5613,Industrials,PIG.PA
5614,Industrials,PIXY
5615,Industrials,PKE
5616,Industrials,PKOH
5617,Industrials,PLPC
5618,Industrials,PLUG
5619,Industrials,PMTS
5620,Industrials,PNL.AS
5621,Industrials,PNNTG
5622,Industrials,PNR
5623,Industrials,POLA
5624,Industrials,POWL
5625,Industrials,PPIH
5626,Industrials,PPSI
5627,Industrials,PREC.PA
5628,Industrials,PRGX
5629,Industrials,PRIM
5630,Industrials,PRLB
5631,Industrials,PRS
5632,Industrials,PSHG
5633,Industrials,PSN
5634,Industrials,PSTVZ
5635,Industrials,PSV
5636,Industrials,PTACW
5637,Industrials,PTMN
5638,Industrials,PTSI
5639,Industrials,PWG.PA
5640,Industrials,PWR
5641,Industrials,PXS
5642,Industrials,QBAK
5643,Industrials,QRHC
5644,Industrials,QUAD
5645,Industrials,QVCC
5646,Industrials,QVCD
5647,Industrials,RADA
5648,Industrials,RAIL
5649,Industrials,RAND.AS
5650,Industrials,RAVN
5651,Industrials,RBA.TO
5652,Industrials,RBA
5653,Industrials,RBC
5654,Industrials,RCII
5655,Industrials,RCMT
5656,Industrials,RCP
5657,Industrials,RE.PA
5658,Industrials,RECN
5659,Industrials,REIS
5660,Industrials,REKR
5661,Industrials,REVG
5662,Industrials,REZI
5663,Industrials,RFIL
5664,Industrials,RGP
5665,Industrials,RGR
5666,Industrials,RHI
5667,Industrials,RLGT
5668,Industrials,RLJE
5669,Industrials,RME.TO
5670,Industrials,RMGN
5671,Industrials,RMM
5672,Industrials,ROAD
5673,Industrials,ROCK
5674,Industrials,ROK
5675,Industrials,ROLL
5676,Industrials,ROP
5677,Industrials,RPXC
5678,Industrials,RRD
5679,Industrials,RRTS
5680,Industrials,RSG
5681,Industrials,RTN
5682,Industrials,RTX
5683,Industrials,RUS.TO
5684,Industrials,RVLT
5685,Industrials,RWGE
5686,Industrials,RXL.PA
5687,Industrials,RXN
5688,Industrials,RYAAY
5689,Industrials,RYI
5690,Industrials,R
5691,Industrials,SAB.BR
5692,Industrials,SACI.PA
5693,Industrials,SAF.PA
5694,Industrials,SAF
5695,Industrials,SAIA
5696,Industrials,SALT
5697,Industrials,SAMAW
5698,Industrials,SAMS.PA
5699,Industrials,SAQNW
5700,Industrials,SAVE
5701,Industrials,SBLK
5702,Industrials,SB
5703,Industrials,SCCB
5704,Industrials,SCHP.PA
5705,Industrials,SCS
5706,Industrials,SCX
5707,Industrials,SDG.PA
5708,Industrials,SEB
5709,Industrials,SEC.PA
5710,Industrials,SEFER.PA
5711,Industrials,SEII
5712,Industrials,SFL
5713,Industrials,SFPI.PA
5714,Industrials,SGBX
5715,Industrials,SGO.PA
5716,Industrials,SGOC
5717,Industrials,SGRP
5718,Industrials,SHIP
5719,Industrials,SHUR.BR
5720,Industrials,SHYF
5721,Industrials,SIFG.AS
5722,Industrials,SIF
5723,Industrials,SINO
5724,Industrials,SIS.TO
5725,Industrials,SITE
5726,Industrials,SJ
5727,Industrials,SKYW
5728,Industrials,SMED
5729,Industrials,SMHI
5730,Industrials,SMMCW
5731,Industrials,SMTPC.PA
5732,Industrials,SNA
5733,Industrials,SNC.TO
5734,Industrials,SNDR
5735,Industrials,SOG.PA
5736,Industrials,SOLN
5737,Industrials,SONC.LS
5738,Industrials,SOX.TO
5739,Industrials,SPAR
5740,Industrials,SPCB
5741,Industrials,SPCE
5742,Industrials,SPEX
5743,Industrials,SPIE.PA
5744,Industrials,SPLP
5745,Industrials,SPR
5746,Industrials,SPXC
5747,Industrials,SP
5748,Industrials,SRACW
5749,Industrials,SRCL
5750,Industrials,SRT
5751,Industrials,SSD
5752,Industrials,SSPKW
5753,Industrials,SSW
5754,Industrials,STAF
5755,Industrials,STCN
5756,Industrials,STF.PA
5757,Industrials,STN.TO
5758,Industrials,STNLU
5759,Industrials,STNL
5760,Industrials,STN
5761,Industrials,STRL
5762,Industrials,SU.PA
5763,Industrials,SVT
5764,Industrials,SW.PA
5765,Industrials,SWBI
5766,Industrials,SWJ
5767,Industrials,SWK
5768,Industrials,SWT
5769,Industrials,SX.PA
5770,Industrials,SXI
5771,Industrials,SYX
5772,Industrials,TANNZ
5773,Industrials,TATT
5774,Industrials,TAYD
5775,Industrials,TBC
5776,Industrials,TBI
5777,Industrials,TBLTW
5778,Industrials,TBLT
5779,Industrials,TCRW
5780,Industrials,TDACW
5781,Industrials,TDG
5782,Industrials,TDSA.LS
5783,Industrials,TEP.PA
5784,Industrials,TEXF.BR
5785,Industrials,TEX
5786,Industrials,TFG.AS
5787,Industrials,TFII
5788,Industrials,TGEN
5789,Industrials,TGH
5790,Industrials,TGI
5791,Industrials,TGLS
5792,Industrials,THBRW
5793,Industrials,THCAW
5794,Industrials,THEP.PA
5795,Industrials,THR
5796,Industrials,THWWW
5797,Industrials,TIBRU
5798,Industrials,TIH.TO
5799,Industrials,TIK
5800,Industrials,TISI
5801,Industrials,TITN
5802,Industrials,TKKSR
5803,Industrials,TKR
5804,Industrials,TKTT.PA
5805,Industrials,TMCXU
5806,Industrials,TMCX
5807,Industrials,TMSR
5808,Industrials,TNC
5809,Industrials,TNET
5810,Industrials,TOPS
5811,Industrials,TOTAR
5812,Industrials,TOTAW
5813,Industrials,TOUP.PA
5814,Industrials,TPC
5815,Industrials,TPGH
5816,Industrials,TPIC
5817,Industrials,TRC
5818,Industrials,TREX
5819,Industrials,TRI.TO
5820,Industrials,TRI
5821,Industrials,TRNS
5822,Industrials,TRN
5823,Industrials,TRS
5824,Industrials,TRTN
5825,Industrials,TRU
5826,Industrials,TTC
5827,Industrials,TTEK
5828,Industrials,TT
5829,Industrials,TVLY.PA
5830,Industrials,TVRB.PA
5831,Industrials,TWIN
5832,Industrials,TWI
5833,Industrials,TXT
5834,Industrials,TZACW
5835,Industrials,UAL
5836,Industrials,UAVS
5837,Industrials,UG.PA
5838,Industrials,UHAL
5839,Industrials,ULBI
5840,Industrials,ULH
5841,Industrials,UMI.BR
5842,Industrials,UNF
5843,Industrials,UNMA
5844,Industrials,UNP
5845,Industrials,UPS
5846,Industrials,UPWK
5847,Industrials,URI
5848,Industrials,USAK
5849,Industrials,USDP
5850,Industrials,USWSW
